Customer_id,Recency,Frequency,Monetary
62091,328,1,149.93
62092,328,4,44.96
62097,328,2,17.14
62098,14,63,6133.7699999999995
62102,187,9,919.16
62106,327,1,149.71
62112,327,2,20.58
62113,190,14,1977.3999999999999
62116,284,11,1199.8899999999999
62118,327,1,171.46
62124,11,21,1834.22
62127,327,1,98.88
62141,283,18,195.01
62144,327,1,69.67
62145,327,1,98.88
62148,327,2,14.42
62153,107,8,190.32999999999998
62154,327,1,110.22
62167,183,15,1672.84
62170,327,2,624.3
62172,14,8,1059.5
62174,190,10,1542.1699999999998
62175,327,1,98.88
62176,327,1,98.88
62177,11,8,861.2
62178,277,5,617.8
62179,111,7,920.02
62180,183,13,1618.16
62181,111,10,1308.16
62182,320,5,468.72999999999996
62197,326,2,58.4
62198,284,2,985.9
62210,326,1,251.53
62213,323,3,33.08
62214,326,4,36.84
62215,326,1,11.45
62218,322,1,78.46
62219,326,2,241.44
62220,277,6,338.66
62232,326,9,75.78
62234,326,2,283.78
62236,326,1,118.68
62239,275,5,260.19
62243,326,1,110.49
62249,260,75,137138.17
62251,326,5,58.46
62284,314,1,12.39
62290,325,4,34.72
62306,216,2,333.89
62316,325,1,16.73
62383,15,33,3786.0099999999998
62417,324,1,5.31
62439,323,1,150.75
62440,323,1,150.75
62442,323,2,17.9
62452,323,1,511.0
62472,323,1,150.75
62473,277,8,74.98
62476,323,1,5.34
62499,301,3,40.52
62524,318,13,6297.57
62525,322,1,86.04
62539,190,3,560.42
62547,322,1,16.39
62550,11,49,3723.9
62567,322,1,219.91
62569,322,1,106.53
62581,291,1,212.74
62590,322,1,129.39
62595,322,1,129.39
62597,135,26,1580.61
62600,284,6,117.71000000000001
62602,322,1,129.39
62621,322,1,64.76
62622,278,2,101.56
62625,322,1,139.31
62627,322,1,80.01
62629,322,1,35.52
62631,322,1,129.39
62635,106,14,1310.28
62638,322,1,137.08
62642,322,1,35.52
62643,322,1,137.08
62647,322,3,246.85
62652,322,1,55.76
62654,322,1,139.31
62656,105,15,1017.8
62658,322,1,139.31
62659,322,1,150.98
62662,322,2,84.69
62671,322,1,150.98
62674,322,1,35.52
62677,252,6,189.25
62679,322,1,102.43
62684,322,1,137.08
62696,88,153,3022.18
62697,322,1,164.37
62702,322,1,164.37
62703,322,1,137.08
62704,322,1,137.08
62705,322,1,137.08
62708,322,1,137.08
62712,322,1,137.08
62739,4,86,6718.39
62747,53,39,3320.76
62748,103,59,4220.03
62753,322,1,164.37
62758,322,1,164.37
62765,322,3,484.61
62767,116,27,1465.66
62777,322,1,91.05
62778,14,50,5520.59
62782,322,2,116.35
62785,279,11,1132.01
62786,53,72,13427.07
62789,11,23,2657.58
62790,264,10,447.26
62793,322,1,91.05
62794,180,36,3662.41
62798,284,6,401.58000000000004
62801,322,1,57.36
62806,279,2,25.26
62809,322,1,188.95
62810,322,1,145.27
62811,15,13,926.51
62812,322,1,164.37
62816,322,1,137.68
62818,279,2,122.44
62819,322,1,191.23
62842,322,1,77.84
62846,322,1,63.95
62853,322,1,63.95
62868,322,4,445.58
62869,284,3,275.4
62871,322,3,383.95000000000005
62888,322,2,75.14
62889,276,4,483.03999999999996
62891,322,1,81.94
62898,322,3,132.67000000000002
62903,135,5,554.31
62912,29,5,341.56
62915,276,4,340.83
62924,322,1,81.94
62930,322,1,150.98
62943,322,2,78.02
62944,322,1,35.52
62958,275,6,298.59999999999997
62961,322,1,81.94
62965,15,1,101.2
62967,322,1,172.56
62969,271,11,23805.57
62971,322,2,126.82
62973,322,2,17.86
62984,322,1,77.84
62985,322,1,81.94
62988,322,1,137.08
62989,322,3,274.5
62992,322,1,235.19
62998,322,1,88.46
63005,322,1,145.27
63007,322,2,225.58
63011,322,4,203.89999999999998
63013,181,91,2362.48
63017,322,1,172.56
63026,322,1,135.89
63027,322,2,176.92
63032,166,10,809.64
63033,284,3,476.31
63038,322,1,172.56
63039,322,1,172.56
63045,277,9,806.61
63049,283,7,625.62
63064,322,1,86.04
63074,16,92,1793.2
63082,313,2,192.77
63094,322,10,83.80000000000001
63096,322,1,197.7
63109,322,1,96.65
63114,322,1,145.27
63116,322,1,145.27
63121,322,1,96.65
63123,322,1,88.46
63131,322,1,88.46
63134,322,2,114.65
63136,322,1,197.7
63137,322,1,197.7
63142,322,1,57.36
63143,322,6,345.04
63147,322,1,88.46
63151,322,3,305.93
63154,322,1,88.46
63161,322,1,147.5
63167,100,6,768.37
63169,322,1,88.46
63171,322,1,141.68
63178,111,25,2938.56
63180,322,1,88.46
63184,322,1,73.75
63185,111,6,1405.9299999999998
63187,322,1,39.62
63189,322,1,88.46
63193,322,1,39.62
63196,322,1,532.67
63203,322,4,394.03
63206,322,1,127.83
63210,322,1,96.65
63212,284,1,299.19
63220,116,47,7084.21
63262,322,1,138.5
63275,322,1,169.86
63285,322,2,26.04
63364,321,1,70.25
63365,321,1,102.1
63366,321,1,70.25
63367,321,1,70.25
63368,321,1,70.25
63372,321,1,149.78
63374,321,1,3.27
63380,321,1,102.1
63386,321,1,102.1
63389,321,1,102.1
63390,321,1,102.1
63391,321,1,102.1
63393,321,1,102.1
63399,277,1,239.16
63420,237,3,605.86
63421,321,1,109.48
63457,320,1,9.51
63458,320,1,104.26
63462,320,1,104.26
63464,16,16,1196.96
63474,279,4,341.77
63477,320,1,149.41
63480,304,2,81.49
63482,320,2,208.52
63484,306,3,198.39
63494,320,1,8.15
63504,320,1,121.42
63505,320,4,37.26
63514,320,1,17.92
63551,319,1,314.33
63552,319,1,11.38
63560,277,6,99.67999999999999
63561,319,2,21.94
63580,319,16,153.85
63610,319,2,156.18
63631,318,1,130.15
63639,318,3,24.42
63643,277,9,2489.2799999999997
63684,317,3,34.86
63693,317,2,854.9
63698,316,1,109.79
63711,188,6,60.459999999999994
63720,316,1,695.36
63722,316,1,95.59
63726,316,1,109.79
63728,316,2,17.2
63729,277,2,229.48999999999998
63739,316,6,70.98
63744,316,1,8.54
63757,316,2,17.06
63768,315,1,4.07
63771,315,3,27.78
63773,315,1,220.2
63779,315,1,16.31
63780,274,19,662.29
63783,209,9,464.26
63787,315,4,35.88
63793,315,1,110.1
63800,315,1,277.3
63837,315,2,48.94
63842,314,1,73.58
63882,277,1,155.72
63911,315,1,5.95
63929,315,1,24.47
63993,314,6,294.01
64035,315,1,12.23
64136,314,1,12.26
64199,314,1,37.14
64200,314,1,36.79
64211,314,1,98.1
64253,314,2,51.96
64290,314,2,16.8
64294,314,1,723.81
64298,314,3,294.29999999999995
64330,279,8,284.4
64363,313,3,26.94
64366,313,1,56.4
64370,187,8,977.69
64371,189,5,613.0
64372,313,2,122.8
64397,313,1,61.4
64407,313,2,36.839999999999996
64408,313,3,61.4
64430,146,3,21.54
64455,313,3,714.0300000000001
64460,313,2,26.18
64466,313,3,274.38
64474,279,5,551.42
64478,280,12,997.78
64483,178,5,38.44
64485,313,1,2.41
64493,313,4,196.48
64523,271,11,958.77
64539,313,2,188.26
64541,313,1,213.86
64552,313,1,65.02
64557,313,1,65.02
64560,313,2,427.72
64563,313,1,91.46
64564,256,5,352.35999999999996
64565,313,1,230.23
64567,313,3,274.38
64592,76,1,126.02
64613,283,8,630.14
64616,312,1,13.73
64621,307,8,63.519999999999996
64625,312,1,2.4
64627,172,2,319.51
64652,312,2,17.56
64655,312,1,161.98
64657,312,1,81.4
64684,311,4,186.92
64686,311,1,109.88
64687,311,1,194.79
64694,311,1,4.47
64695,311,2,16.72
64699,311,1,26.23
64700,311,1,161.98
64730,311,1,109.88
64765,310,1,81.39
64778,310,1,19.54
64801,309,1,11.29
64802,309,2,18.2
64803,291,4,86.8
64804,309,6,86.52
64807,309,1,121.0
64808,309,1,133.11
64811,292,2,29.72
64818,309,3,55.53
64823,309,1,399.32
64826,309,1,108.9
64834,309,2,212.06
64846,308,1,699.72
64847,308,2,374.72
64848,308,1,100.66
64849,308,1,40.1
64851,263,13,141.26999999999998
64852,308,1,104.62
64853,308,1,13.91
64855,308,1,40.1
64856,308,1,13.59
64867,308,2,19.62
64872,308,1,64.35
64874,308,1,13.09
64887,308,1,19.64
64918,307,1,80.83
64921,307,1,148.2
64925,307,1,109.11
64930,307,1,2.38
64942,307,2,28.12
64956,10,8,101.78
64980,274,9,1023.72
64986,168,11,1511.12
64995,306,1,91.22
64999,306,2,16.64
65010,197,47,2442.32
65046,305,1,109.94
65050,305,1,101.79
65071,305,1,131.2
65080,305,2,20.86
65119,304,2,29.46
65126,304,1,772.42
65172,19,7,3084.65
65187,279,15,2803.39
65219,302,2,43.42
65220,302,1,2.47
65223,297,3,24.55
65236,302,2,340.78
65258,301,1,4.88
65259,301,1,315.26
65263,301,1,809.47
65267,275,33,1804.84
65283,301,4,77.64
65291,300,1,45.72
65303,300,2,16.11
65315,300,4,46.120000000000005
65316,300,2,20.82
65329,300,2,17.34
65355,299,1,46.38
65366,299,1,133.2
65369,277,6,669.0
65372,283,20,2384.42
65388,15,69,3005.98
65395,284,1,76.41
65396,158,2,24.55
65398,182,10,1504.37
65401,294,4,48.28
65402,299,1,8.67
65413,299,2,115.26
65430,237,4,412.28
65437,298,2,17.62
65448,252,1,8.2
65455,116,32,2967.85
65458,166,11,992.23
65460,277,9,849.54
65461,239,6,521.79
65491,282,1,385.02
65506,298,1,8.41
65507,277,8,2316.55
65509,298,3,309.9
65512,298,2,206.6
65514,291,4,406.75
65516,298,3,25.349999999999998
65519,298,3,309.9
65521,287,12,89.0
65522,291,4,406.75
65526,291,5,711.21
65528,298,2,206.6
65529,298,1,113.22
65530,298,4,380.16
65531,190,9,624.1800000000001
65535,298,1,103.3
65539,298,2,12.379999999999999
65558,298,2,190.08
65559,298,5,247.91
65563,225,6,394.96
65564,284,2,30.06
65568,283,2,336.22
65576,277,6,234.91
65587,297,1,4.54
65597,272,4,178.12
65599,297,1,41.32
65600,297,1,41.32
65610,297,1,41.32
65611,297,1,41.32
65614,297,1,41.32
65619,297,11,91.96
65621,297,2,35.3
65624,297,1,21.98
65626,295,2,229.42
65627,274,16,19501.45
65641,297,2,17.3
65663,265,3,114.81
65667,297,3,24.81
65743,295,7,67.75999999999999
65745,239,3,271.99
65752,295,2,17.72
65791,260,2,27.65
65795,190,6,435.88
65796,13,189,9715.75
65799,294,1,9.94
65806,279,2,6.51
65811,294,1,6.0
65812,294,1,427.03
65822,294,1,165.82
65834,294,5,42.75
65840,294,1,9.1
65854,223,41,365446.27999999997
65866,293,1,9.14
65868,293,1,14.44
65874,293,1,14.44
65875,293,1,14.44
65876,293,1,14.44
65878,293,2,17.66
65879,293,1,14.44
65880,293,1,14.44
65881,293,1,14.47
65882,293,2,17.7
65884,293,11,110.47000000000001
65885,293,2,27.4
65887,293,1,13.29
65921,292,3,874.1
65934,292,3,31.700000000000003
65935,266,13,796.52
65937,157,42,4243.12
65939,263,1,8.47
65952,281,5,41.72
65954,292,1,237.09
65969,292,1,238.2
65972,292,1,175.71
66006,291,1,9.09
66009,291,1,105.11
66012,291,15,1402.6
66013,291,1,473.08
66019,291,1,105.11
66044,266,5,92.85
66050,291,1,177.93
66051,105,13,839.6
66054,213,3,69.0
66057,277,8,1474.35
66059,291,6,777.3
66062,291,2,193.7
66063,47,10,2253.7
66065,11,21,2186.52
66067,268,5,77.52
66068,239,12,1589.8400000000001
66070,30,38,5164.75
66071,283,1,50.05
66072,275,3,734.31
66073,291,1,250.32
66079,284,2,100.32
66081,291,2,20.66
66082,102,14,1906.7
66086,277,8,1496.26
66091,74,16,1347.68
66092,284,5,488.40999999999997
66093,281,6,790.62
66095,291,2,193.7
66099,281,3,62.87
66101,276,7,422.75
66102,281,5,234.60999999999999
66104,166,14,1588.28
66108,284,4,303.18
66109,102,5,397.64
66111,280,9,973.11
66112,102,11,887.15
66117,284,8,733.3599999999999
66118,239,12,1589.1399999999999
66120,14,32,2429.79
66121,284,9,893.4499999999999
66125,284,8,680.0799999999999
66126,14,13,1846.9399999999998
66131,284,8,778.96
66133,291,2,22.6
66137,280,9,924.98
66138,284,8,1017.4
66142,135,2,22.78
66146,291,1,96.85
66149,277,8,725.12
66150,291,1,3.3
66153,284,11,1126.6299999999999
66154,239,12,1744.6
66155,277,8,725.12
66158,291,4,387.4
66166,277,10,1323.02
66168,284,11,1168.1399999999999
66169,291,3,290.54999999999995
66171,239,12,1516.28
66175,102,8,779.13
66176,283,8,778.96
66177,239,12,1731.14
66179,264,10,1585.76
66180,284,8,778.96
66181,277,9,970.65
66182,291,1,50.08
66183,281,6,676.47
66185,283,8,778.96
66187,284,7,681.0699999999999
66188,257,3,15.21
66189,284,8,778.96
66190,281,9,464.96
66192,283,8,778.96
66196,291,8,72.08
66200,283,8,778.96
66201,291,4,387.4
66207,284,6,549.66
66209,291,4,387.4
66215,291,1,11.16
66216,291,4,387.4
66218,291,4,387.4
66221,291,1,11.57
66222,284,8,733.3599999999999
66224,190,12,1528.6399999999999
66230,283,8,789.8399999999999
66233,171,2,219.98
66241,190,12,2294.2
66242,277,3,274.16999999999996
66243,283,8,778.96
66244,291,1,7.03
66248,283,8,778.96
66251,14,19,2490.23
66252,276,5,706.8100000000001
66256,116,12,1783.83
66257,275,6,1199.8400000000001
66259,275,6,795.96
66260,291,1,96.85
66263,291,1,96.85
66265,284,8,778.96
66268,14,16,2244.8
66273,280,9,924.98
66275,14,17,2279.57
66277,284,8,778.96
66278,190,7,949.66
66286,14,10,907.66
66288,291,4,387.4
66291,291,4,387.4
66293,291,4,387.4
66294,14,12,877.5799999999999
66297,291,4,387.4
66298,291,1,16.55
66305,290,11,611.23
66308,291,4,387.4
66312,283,6,560.06
66316,109,21,2488.16
66317,11,32,3756.67
66332,11,11,859.49
66335,273,5,331.85
66382,290,2,17.26
66385,290,1,16.55
66401,290,1,114.89
66405,290,2,37.22
66408,290,2,20.38
66411,290,2,34.72
66412,16,132,20225.08
66413,260,7,362.28
66414,290,2,160.54
66418,290,2,110.06
66430,290,2,24.76
66439,290,2,108.42999999999999
66466,290,3,61.209999999999994
66470,58,8,63.129999999999995
66505,290,1,1.29
66518,290,1,9.92
66594,290,1,7.86
66597,290,4,180.48
66600,218,4,642.23
66622,290,1,132.44
66655,290,1,6.61
66678,290,3,717.09
66692,290,4,575.8
66696,285,3,2019.66
66699,290,4,575.8
66708,290,2,287.9
66712,290,1,556.01
66720,282,1,525.95
66767,289,4,49.52
66775,16,8,265.41
66780,287,2,320.93
66785,289,1,16.55
66802,289,1,9.1
66803,289,3,30.96
66816,40,3,82.1
66821,187,6,175.68
66822,115,4,31.560000000000002
66833,284,6,459.09
66859,288,20,191.72
66860,280,14,17290.27
66862,288,2,22.869999999999997
66873,156,61,3706.1
66879,264,7,92.3
66893,288,2,16.86
66896,288,5,210.15
66920,288,1,132.58
66934,286,4,44.2
66941,165,2,107.59
66943,288,1,4.54
66959,53,120,18732.56
66975,287,1,51.96
66978,284,2,146.34
66980,284,2,35.26
66985,99,11,75.03
66991,287,3,45.06
66994,277,5,77.06
66995,287,2,14.6
66997,287,1,3.25
67003,287,2,25.54
67004,287,2,16.74
67007,145,36,3130.17
67011,287,8,78.0
67016,278,3,17.94
67017,284,1,14.7
67028,287,1,149.8
67043,287,2,33.34
67058,95,4,138.64
67078,286,2,11.46
67089,286,1,8.37
67091,286,1,154.91
67092,143,4,37.67
67094,10,147,7729.85
67095,162,13,506.92
67103,286,2,23.74
67141,281,2,17.91
67144,286,1,7.79
67159,286,2,17.18
67173,213,10,521.98
67174,135,2,23.7
67198,284,1,127.21
67210,285,1,13052.0
67215,285,1,1220.0
67222,165,16,1375.56
67230,285,3,10338.0
67231,285,2,3094.0
67240,285,1,4040.0
67247,285,2,2738.0
67250,285,3,5448.0
67258,285,5,5818.0
67267,285,1,19999.0
67270,285,1,849.0
67276,223,24,28194.53
67278,285,15,15578.0
67288,285,1,1498.0
67289,285,1,450.0
67292,284,4,28619.8
67294,285,1,1649.0
67295,284,3,11082.46
67302,284,4,9433.54
67315,285,2,2496.0
67318,199,12,8423.53
67326,285,4,6984.0
67331,167,13,15365.6
67332,285,4,13384.0
67338,285,9,9554.0
67341,280,11,1448.24
67367,235,1,152.49
67372,284,5,278.25
67374,280,5,925.9100000000001
67378,271,7,632.09
67379,284,4,534.24
67383,105,7,664.07
67390,239,10,1728.8200000000002
67391,277,3,274.81
67392,284,4,509.68
67393,284,4,561.72
67395,284,5,428.21999999999997
67396,284,4,391.56
67399,284,4,391.56
67400,284,4,534.24
67401,278,4,1198.44
67402,284,2,167.0
67415,16,62,6977.93
67425,284,4,561.72
67428,284,4,474.61
67432,225,5,625.6800000000001
67438,113,16,1848.1000000000001
67440,284,4,534.24
67441,210,10,583.03
67442,284,4,534.24
67451,278,5,1621.13
67452,276,5,623.62
67458,284,4,509.68
67463,135,1,65.83
67468,284,5,75.4
67473,284,9,358.21000000000004
67474,277,4,221.68
67477,284,1,53.32
67478,47,8,1798.27
67479,278,1,8.58
67492,284,1,135.85
67494,279,4,43.22
67499,157,3,120.34
67501,284,4,248.37
67509,284,1,41.21
67512,284,4,509.68
67514,284,4,300.39
67523,278,7,1281.85
67527,284,4,509.68
67530,283,3,399.73
67533,284,4,406.47
67537,284,1,201.96
67547,88,1,85.15
67549,284,4,509.68
67551,4,11,819.74
67553,284,4,561.72
67562,0,88,12513.62
67566,280,7,1421.97
67567,277,8,1130.16
67568,281,6,856.49
67577,284,1,127.42
67580,283,4,607.98
67591,256,6,383.38
67599,284,3,421.29
67600,284,2,254.84
67604,284,2,76.54
67607,284,2,97.38
67615,284,2,254.84
67625,284,2,22.68
67626,14,9,1874.58
67628,284,1,42.42
67630,284,2,251.14
67631,284,2,254.84
67641,284,2,254.84
67644,276,4,506.86
67658,284,4,413.15
67673,215,4,86.65
67674,277,7,1354.43
67676,284,3,421.29
67678,284,2,193.63
67683,281,5,354.59
67685,284,2,12.81
67687,275,3,469.23
67693,284,5,585.62
67696,284,1,10.62
67701,284,1,127.42
67703,281,4,316.32
67705,284,4,561.72
67707,283,4,538.8199999999999
67716,281,4,316.32
67718,283,4,291.27
67724,284,3,421.29
67730,284,4,879.8
67731,281,4,316.32
67734,284,2,93.22
67736,284,4,561.72
67737,284,1,110.4
67740,284,2,247.44
67741,284,4,561.72
67742,284,8,89.76
67744,284,1,123.72
67754,284,1,110.4
67755,284,2,256.49
67761,284,1,257.6
67770,284,1,163.55
67772,284,4,557.14
67781,284,1,193.79
67785,108,8,903.2
67787,284,1,105.19
67794,239,8,1174.96
67795,280,6,158.29000000000002
67798,284,3,671.11
67801,274,5,480.43
67803,102,8,1580.83
67807,76,2,79.3
67816,14,10,1143.92
67820,14,9,878.02
67822,14,15,1979.43
67825,103,6,726.93
67830,14,10,1142.36
67831,14,17,2084.48
67844,16,14,1322.1
67846,16,25,2807.89
67857,277,6,1453.99
67859,284,4,35.8
67875,190,6,1234.06
67879,284,3,64.82
67886,284,2,286.38
67889,284,1,33.85
67903,284,3,37.650000000000006
67909,284,2,18.78
67915,190,10,429.81
67921,235,5,111.38
67922,284,4,419.15999999999997
67929,284,2,254.84
67930,283,6,193.26999999999998
67938,284,1,110.4
67945,284,1,38.72
67952,283,4,732.5899999999999
67965,113,21,2462.83
67976,279,1,180.12
67980,284,3,21.56
67987,284,2,677.12
68002,284,1,9.2
68013,284,4,441.6
68022,116,10,1826.97
68023,280,17,1269.94
68026,277,9,2874.6
68032,284,1,220.39
68039,130,1,2.73
68050,283,5,245.05
68055,190,11,1327.9
68066,284,1,110.4
68071,284,1,110.4
68099,284,1,76.41
68100,166,3,310.97
68110,284,1,75.07
68111,280,8,745.95
68112,277,16,237.24
68116,280,2,47.9
68118,284,5,137.71
68128,284,1,441.18
68132,190,17,1683.0
68138,284,1,110.4
68142,280,5,167.69
68143,284,1,11.44
68145,284,7,444.11
68152,218,7,64.69
68155,284,1,233.06
68167,284,1,5.8
68170,284,5,448.59999999999997
68175,284,5,490.53999999999996
68178,284,5,415.38
68179,284,3,69.28999999999999
68184,284,1,95.87
68189,284,3,203.23
68194,284,1,4.17
68199,284,2,143.93
68204,283,4,36.19
68205,284,5,85.3
68211,284,8,1299.51
68222,284,2,218.23000000000002
68229,281,3,35.08
68232,284,4,441.6
68239,95,26,1134.3799999999999
68243,284,4,34.64
68262,284,1,5.27
68265,284,1,9.32
68268,190,11,1093.48
68271,284,3,273.89
68278,284,1,6.13
68289,190,9,1047.1499999999999
68293,279,29,577.51
68297,284,1,36.54
68299,284,1,163.55
68301,229,6,205.42
68316,279,1,243.18
68320,134,7,229.82
68323,284,2,38.38
68324,190,9,1049.01
68329,284,5,227.38
68333,284,3,111.13000000000001
68338,284,1,36.54
68347,284,1,86.49
68353,276,7,230.21
68359,284,1,99.35
68361,284,2,29.4
68368,284,2,24.509999999999998
68370,284,2,21.24
68373,284,1,8.82
68378,284,5,1062.8899999999999
68383,277,14,177.46
68384,284,4,172.57999999999998
68392,165,1,7.65
68400,284,5,317.86
68413,284,2,19.6
68415,279,3,240.81
68416,284,4,133.2
68418,284,4,246.84
68433,284,1,193.79
68434,284,2,220.8
68435,259,1,5.81
68448,284,2,16.56
68454,284,4,292.68
68462,284,1,8.2
68466,268,2,17.34
68483,284,4,292.68
68488,277,8,1539.07
68495,284,1,110.4
68498,284,3,503.15999999999997
68500,277,4,494.03999999999996
68507,278,12,284.16
68516,284,4,345.96
68518,284,1,9.81
68526,284,1,4.9
68536,284,1,3.9
68539,284,1,6.13
68547,284,1,7.11
68548,284,2,198.7
68557,15,2,51.74
68559,284,4,359.7
68562,284,8,208.48000000000002
68575,284,2,198.7
68590,284,1,8.99
68600,284,2,198.7
68602,284,9,514.26
68614,284,1,9.4
68619,185,3,287.82
68635,284,1,99.35
68639,284,3,44.730000000000004
68643,284,35,607.63
68644,284,5,410.05
68654,283,5,158.49
68658,284,7,722.0899999999999
68666,284,1,12.04
68685,284,4,345.96
68694,284,1,82.58
68710,283,1,86.49
68718,284,1,149.53
68719,284,1,228.15
68731,201,52,1025.23
68733,284,1,80.7
68734,284,1,69.72
68735,282,4,50.92
68737,284,3,272.19
68745,283,3,160.15
68766,167,14,1784.54
68770,277,6,1355.49
68773,284,4,391.56
68778,284,4,391.56
68779,277,9,355.66
68783,266,2,361.51
68784,284,2,22.86
68785,284,6,670.3199999999999
68786,276,9,351.59000000000003
68796,277,8,91.99
68804,284,1,94.19
68807,276,7,1208.52
68813,283,4,345.96
68822,284,4,391.56
68824,166,3,851.59
68825,281,2,18.6
68829,228,16,233.13
68830,284,4,32.96
68833,284,4,391.56
68835,284,4,391.56
68836,15,3,308.54
68837,284,7,451.60999999999996
68839,284,3,51.449999999999996
68847,282,4,345.96
68850,284,1,3.67
68854,284,4,391.56
68865,284,4,368.76
68866,282,4,345.96
68870,284,4,391.56
68872,284,1,33.71
68881,284,3,150.14999999999998
68885,282,4,345.96
68887,281,8,391.56
68895,284,1,8.18
68897,282,5,541.88
68909,284,4,391.56
68912,277,5,1827.9199999999998
68914,284,3,481.93
68927,284,5,506.05
68932,283,2,56.96000000000001
68933,284,1,86.49
68951,284,1,86.49
68960,11,29,2814.88
68965,284,2,20.36
68966,284,3,259.46999999999997
68977,284,4,391.56
68987,239,29,1774.59
68998,284,2,217.07
68999,284,4,332.64
69000,284,4,324.52
69001,284,4,335.24
69003,284,4,391.56
69009,280,4,74.25
69024,284,4,391.56
69031,284,1,3.76
69038,284,4,292.68
69045,284,4,391.56
69051,284,4,324.52
69054,276,3,92.16
69060,284,3,243.39
69061,284,4,324.52
69066,284,4,391.56
69070,284,4,391.56
69072,284,2,85.86
69077,284,6,85.74
69084,284,4,324.52
69085,283,4,108.62
69089,284,4,324.52
69099,284,4,324.52
69101,284,4,391.56
69102,284,4,391.56
69105,284,1,235.94
69114,284,4,324.52
69116,284,1,6.94
69119,284,4,127.72
69121,284,4,324.52
69124,284,1,2.58
69125,284,4,391.56
69130,261,2,22.56
69131,284,1,96.74
69136,284,3,185.13
69137,284,4,324.52
69142,284,4,324.52
69147,284,4,324.52
69151,11,30,2405.75
69154,284,7,833.21
69160,284,4,324.52
69163,284,4,310.48
69169,284,3,393.39
69172,284,4,324.52
69179,284,1,12.26
69182,284,1,94.19
69188,284,1,48.69
69190,284,1,94.19
69201,284,6,601.4000000000001
69203,284,1,94.19
69208,166,11,701.5
69213,284,3,243.39
69215,280,2,179.89000000000001
69216,16,16,900.82
69223,276,1,2.67
69225,165,10,663.8100000000001
69232,239,8,779.0
69234,277,7,647.39
69235,284,1,234.61
69239,283,9,661.31
69262,233,3,25.380000000000003
69265,284,1,6.13
69274,284,2,50.31
69284,284,4,391.56
69287,99,1,24.47
69293,283,5,496.48
69296,284,1,13.07
69298,217,5,99.03
69316,284,5,897.3199999999999
69337,143,4,19.77
69351,116,2,250.34
69352,284,4,228.6
69364,284,3,287.37
69367,284,1,14.71
69375,284,1,612.53
69379,284,1,27.49
69384,284,5,323.72
69405,209,2,158.13
69419,264,1,5.28
69429,260,4,81.28
69430,284,1,12.04
69457,284,2,44.76
69485,283,3,95.33
69491,284,2,16.74
69498,276,4,240.14000000000001
69501,283,2,72.86000000000001
69517,284,1,34.59
69584,255,6,102.35
69597,283,3,122.97
69615,284,2,26.02
69621,284,1,7.11
69625,283,4,142.20000000000002
69667,277,9,1480.44
69670,284,1,295.58
69698,228,5,193.26000000000002
69700,284,3,14.549999999999999
69725,284,1,99.35
69734,284,4,366.36
69748,284,1,53.24
69759,283,7,327.12
69786,284,1,216.72
69803,284,2,478.35
69811,110,3,143.83
69822,283,4,366.36
69827,284,1,15.52
69829,136,1,317.26
69830,284,4,147.2
69835,284,2,59.06
69852,284,4,147.2
69858,284,1,230.97
69868,283,4,147.2
69873,283,1,3.26
69874,283,1,392.54
69879,116,6,973.14
69881,110,1,8.08
69883,283,4,147.2
69889,283,1,62.92
69893,283,2,408.2
69895,283,3,148.88
69898,283,4,144.99
69907,283,1,4.15
69911,277,6,804.44
69924,283,4,366.36
69930,283,1,48.69
69935,283,4,138.36
69942,283,4,138.36
69949,283,4,138.36
69954,283,4,138.36
69962,283,4,138.36
69972,283,4,138.36
69976,283,2,439.9
69979,283,4,138.36
69982,283,4,391.56
69983,239,8,1135.51
69990,283,2,195.78
69991,283,4,391.56
70007,283,4,283.02
70011,283,1,134.32
70017,283,4,246.84
70023,283,4,355.38
70029,283,4,391.56
70038,283,7,1232.4
70043,283,4,366.36
70055,275,4,903.76
70067,283,1,505.51
70068,239,8,1288.92
70070,283,4,534.24
70091,278,6,611.77
70110,283,2,1011.02
70113,283,2,108.68
70118,283,1,11.02
70121,263,11,1393.06
70126,283,1,114.49
70130,136,1,70.25
70133,283,4,532.88
70143,283,2,266.44
70144,283,1,4.9
70145,273,6,311.94
70146,279,4,37.64
70147,283,1,703.3
70152,283,2,17.96
70163,283,1,16.34
70169,283,7,1148.3
70172,281,5,219.3
70176,262,2,33.92
70177,267,2,7.72
70179,279,5,726.0899999999999
70188,283,2,38.24
70189,283,1,32.38
70204,283,3,306.90999999999997
70217,281,3,247.92000000000002
70222,275,7,1188.83
70235,283,12,876.92
70237,276,7,943.7
70239,283,3,159.96
70245,175,9,467.63
70250,283,3,439.04
70255,283,1,140.43
70256,281,2,195.43
70260,235,11,1103.1399999999999
70263,283,1,143.41
70267,283,5,686.63
70268,276,8,1080.6399999999999
70269,277,3,137.99
70270,278,6,291.68
70273,283,2,13.78
70284,276,8,1080.6399999999999
70285,283,5,431.88
70287,283,4,532.88
70291,283,3,204.1
70293,279,2,36.65
70297,282,5,707.0699999999999
70302,283,1,76.41
70303,283,4,532.88
70309,95,28,2153.4700000000003
70311,276,8,1080.6399999999999
70313,277,9,428.59
70319,276,6,721.1
70321,283,1,9.55
70323,283,4,394.14
70325,283,4,532.88
70329,283,4,532.88
70336,283,1,53.24
70339,283,3,399.65999999999997
