Customer_id,Customer since,Item_id,Increment_id,Sales_commission_code,Qty_ordered,Price,Discount_amount,Net_income,Payment_method,Created_at,Year,Month,Category,Bi_status,Status,Regroupement_status,Regroupement_payment_method,Taux_change,Discount_amount_euros,Net_income_euros,Price_euros
27997,2016-12,587651,100362296,0,1,560.0,0.0,560.0,cod,2017-10-04,2017,10,Beauty & Grooming,Valid,order_refunded,annulé,cod,0.008177,0.0,4.58,4.58
61878,2017-09,587652,100362297,0,1,2400.0,0.0,2400.0,cod,2017-10-04,2017,10,Entertainment,Valid,order_refunded,annulé,cod,0.008177,0.0,19.62,19.62
61858,2017-09,587653,100362298,0,1,775.0,0.0,775.0,cod,2017-10-04,2017,10,Beauty & Grooming,Valid,order_refunded,annulé,cod,0.008177,0.0,6.34,6.34
61858,2017-09,587654,100362299,0,1,1250.0,0.0,1250.0,cod,2017-10-04,2017,10,Beauty & Grooming,Valid,order_refunded,annulé,cod,0.008177,0.0,10.22,10.22
61879,2017-09,587655,100362300,0,1,330.0,0.0,330.0,cod,2017-10-04,2017,10,Soghaat,Net,complete,finalisé,cod,0.008177,0.0,2.7,2.7
61880,2017-09,587656,100362301,0,1,465.0,0.0,465.0,cod,2017-10-04,2017,10,Soghaat,Net,complete,finalisé,cod,0.008177,0.0,3.8,3.8
61880,2017-09,587657,100362302,0,1,205.0,0.0,205.0,cod,2017-10-04,2017,10,Soghaat,Net,complete,finalisé,cod,0.008177,0.0,1.68,1.68
16657,2016-11,587658,100362303,0,1,17.0,0.0,17.0,cod,2017-10-04,2017,10,Computing,Valid,order_refunded,annulé,cod,0.008177,0.0,0.14,0.14
16657,2016-11,587659,100362304,0,1,999.0,0.0,999.0,cod,2017-10-04,2017,10,Men's Fashion,Valid,order_refunded,annulé,cod,0.008177,0.0,8.17,8.17
61882,2017-09,587660,100362305,0,1,250.0,0.0,250.0,cod,2017-10-04,2017,10,Men's Fashion,Net,complete,finalisé,cod,0.008177,0.0,2.04,2.04
61882,2017-09,587661,100362306,0,2,375.0,0.0,750.0,cod,2017-10-04,2017,10,Men's Fashion,Net,complete,finalisé,cod,0.008177,0.0,6.13,3.07
19187,2016-11,587662,100362307,0,1,1379.0,0.0,1379.0,cod,2017-10-04,2017,10,Men's Fashion,Valid,order_refunded,annulé,cod,0.008177,0.0,11.28,11.28
19187,2016-11,587663,100362308,0,1,975.0,0.0,975.0,cod,2017-10-04,2017,10,Men's Fashion,Valid,order_refunded,annulé,cod,0.008177,0.0,7.97,7.97
61883,2017-09,587664,100362309,0,1,850.0,0.0,850.0,cod,2017-10-04,2017,10,Men's Fashion,Valid,received,finalisé,cod,0.008177,0.0,6.95,6.95
58022,2017-08,587665,100362310,0,1,140.0,0.0,140.0,cod,2017-10-04,2017,10,Beauty & Grooming,Valid,order_refunded,annulé,cod,0.008177,0.0,1.14,1.14
58022,2017-08,587666,100362311,0,1,550.0,0.0,550.0,cod,2017-10-04,2017,10,Beauty & Grooming,Valid,order_refunded,annulé,cod,0.008177,0.0,4.5,4.5
61884,2017-09,587667,100362312,0,1,450.0,0.0,450.0,cod,2017-10-04,2017,10,Mobiles & Tablets,Net,complete,finalisé,cod,0.008177,0.0,3.68,3.68
61885,2017-09,587668,100362313,0,1,8981.0,0.0,8981.0,cod,2017-10-04,2017,10,Mobiles & Tablets,Valid,order_refunded,annulé,cod,0.008177,0.0,73.44,73.44
61885,2017-09,587669,100362314,0,1,8981.0,0.0,8981.0,cod,2017-10-04,2017,10,Mobiles & Tablets,Valid,order_refunded,annulé,cod,0.008177,0.0,73.44,73.44
61886,2017-09,587670,100362315,0,2,525.0,0.0,1050.0,cod,2017-10-04,2017,10,Superstore,Net,complete,finalisé,cod,0.008177,0.0,8.59,4.29
41717,2017-04,587671,100362316,0,1,999.0,0.0,999.0,cod,2017-10-04,2017,10,Men's Fashion,Net,complete,finalisé,cod,0.008177,0.0,8.17,8.17
50940,2017-06,587672,100362317,0,1,799.0,0.0,799.0,cod,2017-10-04,2017,10,Women's Fashion,Valid,order_refunded,annulé,cod,0.008177,0.0,6.53,6.53
50940,2017-06,587673,100362318,0,1,5999.0,0.0,5999.0,cod,2017-10-04,2017,10,Women's Fashion,Valid,order_refunded,annulé,cod,0.008177,0.0,49.05,49.05
16281,2016-11,587674,100362319,C-fsd-106608,1,99.0,0.0,99.0,cod,2017-10-04,2017,10,Men's Fashion,Net,complete,finalisé,cod,0.008177,0.0,0.81,0.81
16281,2016-11,587675,100362320,C-fsd-106608,1,199.0,0.0,199.0,cod,2017-10-04,2017,10,Women's Fashion,Net,complete,finalisé,cod,0.008177,0.0,1.63,1.63
16281,2016-11,587676,100362321,C-fsd-106608,2,299.0,0.0,598.0,cod,2017-10-04,2017,10,Men's Fashion,Net,complete,finalisé,cod,0.008177,0.0,4.89,2.44
16281,2016-11,587677,100362322,C-fsd-106608,1,150.0,0.0,150.0,cod,2017-10-04,2017,10,Women's Fashion,Net,complete,finalisé,cod,0.008177,0.0,1.23,1.23
59623,2017-08,587678,100362323,0,1,3365.0,0.0,3365.0,cod,2017-10-04,2017,10,Beauty & Grooming,Valid,order_refunded,annulé,cod,0.008177,0.0,27.52,27.52
61890,2017-09,587681,100362325,0,1,999.0,0.0,999.0,cod,2017-10-04,2017,10,Men's Fashion,Net,complete,finalisé,cod,0.008177,0.0,8.17,8.17
61891,2017-09,587682,100362326,0,1,849.0,0.0,849.0,cod,2017-10-04,2017,10,Men's Fashion,Valid,order_refunded,annulé,cod,0.008177,0.0,6.94,6.94
61891,2017-09,587683,100362327,0,1,849.0,0.0,849.0,cod,2017-10-04,2017,10,Men's Fashion,Valid,order_refunded,annulé,cod,0.008177,0.0,6.94,6.94
54663,2017-07,587684,100362328,0,1,165.0,0.0,165.0,cod,2017-10-04,2017,10,Soghaat,Net,complete,finalisé,cod,0.008177,0.0,1.35,1.35
54663,2017-07,587685,100362329,0,1,330.0,0.0,330.0,cod,2017-10-04,2017,10,Soghaat,Net,complete,finalisé,cod,0.008177,0.0,2.7,2.7
54663,2017-07,587686,100362330,0,1,205.0,0.0,205.0,cod,2017-10-04,2017,10,Soghaat,Net,complete,finalisé,cod,0.008177,0.0,1.68,1.68
61892,2017-09,587687,100362331,0,1,470.0,0.0,470.0,cod,2017-10-04,2017,10,Beauty & Grooming,Valid,order_refunded,annulé,cod,0.008177,0.0,3.84,3.84
61892,2017-09,587688,100362332,0,1,470.0,0.0,470.0,cod,2017-10-04,2017,10,Beauty & Grooming,Valid,order_refunded,annulé,cod,0.008177,0.0,3.84,3.84
61877,2017-09,587689,100362333,0,1,250.0,0.0,250.0,cod,2017-10-04,2017,10,Men's Fashion,Valid,order_refunded,annulé,cod,0.008177,0.0,2.04,2.04
61893,2017-09,587690,100362334,0,1,196.0,0.0,196.0,cod,2017-10-04,2017,10,Superstore,Net,complete,finalisé,cod,0.008177,0.0,1.6,1.6
61893,2017-09,587691,100362335,0,1,399.0,0.0,399.0,cod,2017-10-04,2017,10,Mobiles & Tablets,Net,complete,finalisé,cod,0.008177,0.0,3.26,3.26
61893,2017-09,587692,100362336,0,1,196.0,0.0,196.0,cod,2017-10-04,2017,10,Superstore,Net,complete,finalisé,cod,0.008177,0.0,1.6,1.6
61893,2017-09,587694,100362338,0,1,395.0,0.0,395.0,cod,2017-10-04,2017,10,Books,Valid,order_refunded,annulé,cod,0.008177,0.0,3.23,3.23
1199,2016-07,587695,100362339,0,1,799.0,0.0,799.0,cod,2017-10-04,2017,10,Men's Fashion,Valid,order_refunded,annulé,cod,0.008177,0.0,6.53,6.53
1199,2016-07,587696,100362340,0,1,799.0,0.0,799.0,cod,2017-10-04,2017,10,Men's Fashion,Valid,order_refunded,annulé,cod,0.008177,0.0,6.53,6.53
19162,2016-11,587701,100362342,0,1,1149.0,0.0,1149.0,cod,2017-10-04,2017,10,Men's Fashion,Valid,order_refunded,annulé,cod,0.008177,0.0,9.4,9.4
1199,2016-07,587702,100362343,C-RWP-103898,1,665.0,0.0,665.0,cod,2017-10-04,2017,10,Men's Fashion,Valid,order_refunded,annulé,cod,0.008177,0.0,5.44,5.44
54232,2017-07,587703,100362344,0,1,4580.0,0.0,4580.0,cod,2017-10-04,2017,10,Appliances,Valid,order_refunded,annulé,cod,0.008177,0.0,37.45,37.45
61894,2017-09,587704,100362345,0,1,999.0,0.0,999.0,cod,2017-10-04,2017,10,Men's Fashion,Valid,order_refunded,annulé,cod,0.008177,0.0,8.17,8.17
61895,2017-09,587705,100362346,0,2,525.0,0.0,1050.0,cod,2017-10-04,2017,10,Superstore,Valid,order_refunded,annulé,cod,0.008177,0.0,8.59,4.29
41421,2017-04,587706,100362347,0,1,375.0,0.0,375.0,cod,2017-10-04,2017,10,Men's Fashion,Valid,order_refunded,annulé,cod,0.008177,0.0,3.07,3.07
41421,2017-04,587707,100362348,0,1,599.0,0.0,599.0,cod,2017-10-04,2017,10,Men's Fashion,Valid,order_refunded,annulé,cod,0.008177,0.0,4.9,4.9
41421,2017-04,587708,100362349,0,1,890.0,0.0,890.0,cod,2017-10-04,2017,10,Women's Fashion,Valid,order_refunded,annulé,cod,0.008177,0.0,7.28,7.28
61896,2017-09,587709,100362350,0,1,650.0,0.0,650.0,cod,2017-10-04,2017,10,Beauty & Grooming,Valid,order_refunded,annulé,cod,0.008177,0.0,5.32,5.32
47830,2017-05,587710,100362351,0,1,356.0,0.0,356.0,cod,2017-10-04,2017,10,Soghaat,Valid,order_refunded,annulé,cod,0.008177,0.0,2.91,2.91
47830,2017-05,587711,100362352,0,1,695.0,0.0,695.0,cod,2017-10-04,2017,10,Health & Sports,Valid,order_refunded,annulé,cod,0.008177,0.0,5.68,5.68
1239,2016-07,587712,100362353,0,1,1950.0,0.0,1950.0,cod,2017-10-04,2017,10,Mobiles & Tablets,Valid,order_refunded,annulé,cod,0.008177,0.0,15.95,15.95
61897,2017-09,587713,100362354,0,1,1167.0,0.0,1167.0,cod,2017-10-04,2017,10,Mobiles & Tablets,Valid,order_refunded,annulé,cod,0.008177,0.0,9.54,9.54
41207,2017-04,587715,100362356,0,1,1560.0,0.0,1560.0,cod,2017-10-04,2017,10,Men's Fashion,Valid,order_refunded,annulé,cod,0.008177,0.0,12.76,12.76
52441,2017-06,587716,100362357,0,1,549.0,0.0,549.0,cod,2017-10-04,2017,10,Men's Fashion,Valid,order_refunded,annulé,cod,0.008177,0.0,4.49,4.49
52441,2017-06,587717,100362358,0,1,299.0,0.0,299.0,cod,2017-10-04,2017,10,Men's Fashion,Valid,order_refunded,annulé,cod,0.008177,0.0,2.44,2.44
52441,2017-06,587718,100362359,0,1,299.0,0.0,299.0,cod,2017-10-04,2017,10,Men's Fashion,Net,complete,finalisé,cod,0.008177,0.0,2.44,2.44
3199,2016-08,587719,100362360,0,1,438.0,0.0,438.0,cod,2017-10-04,2017,10,Soghaat,Net,complete,finalisé,cod,0.008177,0.0,3.58,3.58
3199,2016-08,587720,100362361,0,1,69.0,0.0,69.0,cod,2017-10-04,2017,10,Soghaat,Net,complete,finalisé,cod,0.008177,0.0,0.56,0.56
3199,2016-08,587721,100362362,0,1,750.0,0.0,750.0,cod,2017-10-04,2017,10,Soghaat,Net,complete,finalisé,cod,0.008177,0.0,6.13,6.13
3199,2016-08,587722,100362363,0,1,600.0,0.0,600.0,cod,2017-10-04,2017,10,Soghaat,Net,complete,finalisé,cod,0.008177,0.0,4.91,4.91
62072,2017-10,587783,100362423,C-LHW-50074,1,195.0,24.78,1374.0,cod,2017-10-04,2017,10,Beauty & Grooming,Valid,received,finalisé,cod,0.008177,0.2,11.24,1.59
62072,2017-10,587784,100362423,C-LHW-50074,1,1379.0,175.22,1374.0,cod,2017-10-04,2017,10,Men's Fashion,Valid,received,finalisé,cod,0.008177,1.43,11.24,11.28
3199,2016-08,587723,100362364,0,1,619.0,0.0,619.0,cod,2017-10-04,2017,10,Soghaat,Net,complete,finalisé,cod,0.008177,0.0,5.06,5.06
3199,2016-08,587724,100362365,0,1,750.0,0.0,750.0,cod,2017-10-04,2017,10,Soghaat,Net,complete,finalisé,cod,0.008177,0.0,6.13,6.13
61898,2017-09,587725,100362366,0,1,375.0,0.0,375.0,cod,2017-10-04,2017,10,Men's Fashion,Net,complete,finalisé,cod,0.008177,0.0,3.07,3.07
51798,2017-06,587726,100362367,0,1,520.0,0.0,520.0,cod,2017-10-04,2017,10,Kids & Baby,Valid,received,finalisé,cod,0.008177,0.0,4.25,4.25
51798,2017-06,587727,100362368,0,1,160.0,0.0,160.0,cod,2017-10-04,2017,10,Kids & Baby,Valid,order_refunded,annulé,cod,0.008177,0.0,1.31,1.31
61899,2017-09,587728,100362369,0,1,1000.0,0.0,1000.0,cod,2017-10-04,2017,10,Health & Sports,Valid,order_refunded,annulé,cod,0.008177,0.0,8.18,8.18
61900,2017-09,587729,100362370,0,1,650.0,0.0,650.0,cod,2017-10-04,2017,10,Health & Sports,Valid,order_refunded,annulé,cod,0.008177,0.0,5.32,5.32
2679,2016-08,587730,100362371,0,1,1079.0,0.0,1079.0,cod,2017-10-04,2017,10,Men's Fashion,Net,complete,finalisé,cod,0.008177,0.0,8.82,8.82
61904,2017-09,587731,100362372,0,1,1099.0,0.0,1099.0,cod,2017-10-04,2017,10,Mobiles & Tablets,Valid,received,finalisé,cod,0.008177,0.0,8.99,8.99
61904,2017-09,587732,100362373,0,1,975.0,0.0,975.0,cod,2017-10-04,2017,10,Men's Fashion,Valid,order_refunded,annulé,cod,0.008177,0.0,7.97,7.97
43668,2017-05,587733,100362374,0,1,1299.0,0.0,1299.0,cod,2017-10-04,2017,10,Home & Living,Net,complete,finalisé,cod,0.008177,0.0,10.62,10.62
61455,2017-09,587734,100362375,0,1,2999.0,0.0,2999.0,cod,2017-10-04,2017,10,Men's Fashion,Valid,order_refunded,annulé,cod,0.008177,0.0,24.52,24.52
61908,2017-09,587735,100362376,0,1,280.0,0.0,280.0,cod,2017-10-04,2017,10,Computing,Valid,order_refunded,annulé,cod,0.008177,0.0,2.29,2.29
61909,2017-09,587736,100362377,0,1,799.0,0.0,799.0,cod,2017-10-04,2017,10,Men's Fashion,Valid,order_refunded,annulé,cod,0.008177,0.0,6.53,6.53
57283,2017-08,587737,100362378,0,1,2499.0,0.0,2499.0,cod,2017-10-04,2017,10,Appliances,Valid,order_refunded,annulé,cod,0.008177,0.0,20.43,20.43
6173,2016-09,587738,100362379,0,1,2999.0,0.0,2999.0,cod,2017-10-04,2017,10,Men's Fashion,Valid,order_refunded,annulé,cod,0.008177,0.0,24.52,24.52
6173,2016-09,587739,100362380,0,1,2999.0,0.0,2999.0,cod,2017-10-04,2017,10,Men's Fashion,Valid,order_refunded,annulé,cod,0.008177,0.0,24.52,24.52
4112,2016-08,587740,100362381,R-KHS-106990,1,30309.0,0.0,30309.0,cod,2017-10-04,2017,10,Mobiles & Tablets,Valid,received,finalisé,cod,0.008177,0.0,247.84,247.84
61912,2017-10,587741,100362382,0,1,1200.0,0.0,1200.0,cod,2017-10-04,2017,10,Women's Fashion,Net,complete,finalisé,cod,0.008177,0.0,9.81,9.81
39389,2017-03,587742,100362383,0,1,444.0,0.0,444.0,cod,2017-10-04,2017,10,Men's Fashion,Valid,refund,annulé,cod,0.008177,0.0,3.63,3.63
39389,2017-03,587743,100362384,0,1,975.0,0.0,975.0,cod,2017-10-04,2017,10,Men's Fashion,Valid,order_refunded,annulé,cod,0.008177,0.0,7.97,7.97
61914,2017-10,587744,100362385,0,1,499.0,0.0,499.0,cod,2017-10-04,2017,10,Mobiles & Tablets,Valid,order_refunded,annulé,cod,0.008177,0.0,4.08,4.08
61915,2017-10,587745,100362386,0,1,399.0,0.0,399.0,cod,2017-10-04,2017,10,Men's Fashion,Valid,order_refunded,annulé,cod,0.008177,0.0,3.26,3.26
47203,2017-05,587746,100362387,0,1,649.0,0.0,649.0,cod,2017-10-04,2017,10,Men's Fashion,Net,complete,finalisé,cod,0.008177,0.0,5.31,5.31
47203,2017-05,587747,100362388,0,1,999.0,0.0,999.0,cod,2017-10-04,2017,10,Men's Fashion,Valid,order_refunded,annulé,cod,0.008177,0.0,8.17,8.17
47203,2017-05,587748,100362389,0,1,455.0,0.0,455.0,cod,2017-10-04,2017,10,Men's Fashion,Valid,order_refunded,annulé,cod,0.008177,0.0,3.72,3.72
51417,2017-06,587749,100362390,0,1,120.0,0.0,120.0,cod,2017-10-04,2017,10,Kids & Baby,Net,complete,finalisé,cod,0.008177,0.0,0.98,0.98
51417,2017-06,587750,100362391,0,1,299.0,0.0,299.0,cod,2017-10-04,2017,10,Mobiles & Tablets,Net,complete,finalisé,cod,0.008177,0.0,2.44,2.44
51417,2017-06,587751,100362392,0,1,350.0,0.0,350.0,cod,2017-10-04,2017,10,Men's Fashion,Valid,order_refunded,annulé,cod,0.008177,0.0,2.86,2.86
51417,2017-06,587752,100362393,0,1,120.0,0.0,120.0,cod,2017-10-04,2017,10,Kids & Baby,Net,complete,finalisé,cod,0.008177,0.0,0.98,0.98
51417,2017-06,587753,100362394,0,1,160.0,0.0,160.0,cod,2017-10-04,2017,10,Kids & Baby,Valid,order_refunded,annulé,cod,0.008177,0.0,1.31,1.31
61420,2017-09,587754,100362395,0,1,1395.0,0.0,1395.0,cod,2017-10-04,2017,10,Women's Fashion,Valid,order_refunded,annulé,cod,0.008177,0.0,11.41,11.41
61525,2017-09,587757,100362397,0,2,250.0,0.0,500.0,cod,2017-10-04,2017,10,Men's Fashion,Net,complete,finalisé,cod,0.008177,0.0,4.09,2.04
53333,2017-07,587758,100362398,0,1,2750.0,0.0,2750.0,cod,2017-10-04,2017,10,Women's Fashion,Net,complete,finalisé,cod,0.008177,0.0,22.49,22.49
53333,2017-07,587759,100362399,0,1,1950.0,0.0,1950.0,cod,2017-10-04,2017,10,Women's Fashion,Net,complete,finalisé,cod,0.008177,0.0,15.95,15.95
35834,2017-03,587760,100362400,0,1,2399.0,0.0,2399.0,cod,2017-10-04,2017,10,Entertainment,Net,complete,finalisé,cod,0.008177,0.0,19.62,19.62
61917,2017-10,587761,100362401,0,1,999.0,0.0,999.0,cod,2017-10-04,2017,10,Men's Fashion,Valid,order_refunded,annulé,cod,0.008177,0.0,8.17,8.17
61918,2017-10,587762,100362402,0,1,350.0,0.0,350.0,cod,2017-10-04,2017,10,Kids & Baby,Valid,order_refunded,annulé,cod,0.008177,0.0,2.86,2.86
61918,2017-10,587763,100362403,0,1,249.0,0.0,249.0,cod,2017-10-04,2017,10,Beauty & Grooming,Net,complete,finalisé,cod,0.008177,0.0,2.04,2.04
61918,2017-10,587764,100362404,0,1,400.0,0.0,400.0,cod,2017-10-04,2017,10,Kids & Baby,Valid,order_refunded,annulé,cod,0.008177,0.0,3.27,3.27
61918,2017-10,587765,100362405,0,1,249.0,0.0,249.0,cod,2017-10-04,2017,10,Beauty & Grooming,Net,complete,finalisé,cod,0.008177,0.0,2.04,2.04
61919,2017-10,587766,100362406,0,1,1340.0,0.0,1340.0,cod,2017-10-04,2017,10,Computing,Net,complete,finalisé,cod,0.008177,0.0,10.96,10.96
58022,2017-08,587767,100362407,0,1,599.0,0.0,599.0,cod,2017-10-04,2017,10,Men's Fashion,Valid,order_refunded,annulé,cod,0.008177,0.0,4.9,4.9
59793,2017-08,587768,100362408,0,1,430.0,0.0,430.0,cod,2017-10-04,2017,10,Health & Sports,Valid,order_refunded,annulé,cod,0.008177,0.0,3.52,3.52
61921,2017-10,587769,100362409,0,1,3080.0,0.0,3080.0,cod,2017-10-04,2017,10,Mobiles & Tablets,Valid,received,finalisé,cod,0.008177,0.0,25.19,25.19
48951,2017-05,587770,100362410,0,1,2250.0,0.0,2250.0,cod,2017-10-04,2017,10,Women's Fashion,Net,complete,finalisé,cod,0.008177,0.0,18.4,18.4
61922,2017-10,587771,100362411,0,1,1287.0,0.0,1287.0,cod,2017-10-04,2017,10,Kids & Baby,Valid,order_refunded,annulé,cod,0.008177,0.0,10.52,10.52
15905,2016-11,587772,100362412,0,1,239.0,0.0,239.0,cod,2017-10-04,2017,10,Mobiles & Tablets,Valid,order_refunded,annulé,cod,0.008177,0.0,1.95,1.95
15905,2016-11,587773,100362413,0,1,775.0,0.0,775.0,cod,2017-10-04,2017,10,Mobiles & Tablets,Valid,order_refunded,annulé,cod,0.008177,0.0,6.34,6.34
4614,2016-08,587774,100362414,0,2,110.0,0.0,220.0,cod,2017-10-04,2017,10,Superstore,Net,complete,finalisé,cod,0.008177,0.0,1.8,0.9
4614,2016-08,587775,100362415,0,2,98.0,0.0,196.0,cod,2017-10-04,2017,10,Superstore,Valid,order_refunded,annulé,cod,0.008177,0.0,1.6,0.8
4614,2016-08,587776,100362416,0,1,70.0,0.0,70.0,cod,2017-10-04,2017,10,Superstore,Valid,order_refunded,annulé,cod,0.008177,0.0,0.57,0.57
4614,2016-08,587778,100362418,0,1,175.0,0.0,175.0,cod,2017-10-04,2017,10,Superstore,Valid,order_refunded,annulé,cod,0.008177,0.0,1.43,1.43
4614,2016-08,587779,100362419,0,2,98.0,0.0,196.0,cod,2017-10-04,2017,10,Superstore,Valid,order_refunded,annulé,cod,0.008177,0.0,1.6,0.8
4614,2016-08,587780,100362420,0,2,50.0,0.0,100.0,cod,2017-10-04,2017,10,Superstore,Valid,order_refunded,annulé,cod,0.008177,0.0,0.82,0.41
4614,2016-08,587781,100362421,0,1,85.0,0.0,85.0,cod,2017-10-04,2017,10,Superstore,Valid,order_refunded,annulé,cod,0.008177,0.0,0.7,0.7
61925,2017-10,587782,100362422,0,1,330.0,0.0,330.0,cod,2017-10-04,2017,10,Men's Fashion,Valid,order_refunded,annulé,cod,0.008177,0.0,2.7,2.7
61925,2017-10,587786,100362424,0,1,419.0,0.0,419.0,cod,2017-10-04,2017,10,Men's Fashion,Valid,order_refunded,annulé,cod,0.008177,0.0,3.43,3.43
61925,2017-10,587787,100362425,0,1,330.0,0.0,330.0,cod,2017-10-04,2017,10,Men's Fashion,Valid,order_refunded,annulé,cod,0.008177,0.0,2.7,2.7
61926,2017-10,587788,100362426,0,1,599.0,0.0,599.0,cod,2017-10-04,2017,10,Men's Fashion,Valid,order_refunded,annulé,cod,0.008177,0.0,4.9,4.9
61926,2017-10,587789,100362427,0,1,649.0,0.0,649.0,cod,2017-10-04,2017,10,Men's Fashion,Valid,order_refunded,annulé,cod,0.008177,0.0,5.31,5.31
61926,2017-10,587790,100362428,0,1,549.0,0.0,549.0,cod,2017-10-04,2017,10,Men's Fashion,Valid,order_refunded,annulé,cod,0.008177,0.0,4.49,4.49
61926,2017-10,587791,100362429,0,1,299.0,0.0,299.0,cod,2017-10-04,2017,10,Men's Fashion,Valid,order_refunded,annulé,cod,0.008177,0.0,2.44,2.44
61926,2017-10,587792,100362430,0,1,549.0,0.0,549.0,cod,2017-10-04,2017,10,Men's Fashion,Valid,order_refunded,annulé,cod,0.008177,0.0,4.49,4.49
61926,2017-10,587793,100362431,0,1,299.0,0.0,299.0,cod,2017-10-04,2017,10,Men's Fashion,Valid,order_refunded,annulé,cod,0.008177,0.0,2.44,2.44
49937,2017-06,587794,100362432,0,1,230.0,0.0,230.0,cod,2017-10-04,2017,10,Men's Fashion,Valid,order_refunded,annulé,cod,0.008177,0.0,1.88,1.88
61926,2017-10,587795,100362433,0,1,1155.0,0.0,1155.0,cod,2017-10-04,2017,10,Beauty & Grooming,Valid,order_refunded,annulé,cod,0.008177,0.0,9.44,9.44
61926,2017-10,587796,100362434,0,1,675.0,0.0,675.0,cod,2017-10-04,2017,10,Beauty & Grooming,Valid,order_refunded,annulé,cod,0.008177,0.0,5.52,5.52
61926,2017-10,587797,100362435,0,1,550.0,0.0,550.0,cod,2017-10-04,2017,10,Beauty & Grooming,Valid,order_refunded,annulé,cod,0.008177,0.0,4.5,4.5
61926,2017-10,587798,100362436,0,1,1232.0,0.0,1232.0,cod,2017-10-04,2017,10,Beauty & Grooming,Valid,order_refunded,annulé,cod,0.008177,0.0,10.07,10.07
61928,2017-10,587799,100362437,0,1,750.0,0.0,750.0,cod,2017-10-04,2017,10,Health & Sports,Net,complete,finalisé,cod,0.008177,0.0,6.13,6.13
61929,2017-10,587800,100362438,0,1,349.0,0.0,349.0,cod,2017-10-04,2017,10,Men's Fashion,Valid,order_refunded,annulé,cod,0.008177,0.0,2.85,2.85
61930,2017-10,587801,100362439,0,1,865.0,0.0,865.0,cod,2017-10-04,2017,10,Superstore,Valid,order_refunded,annulé,cod,0.008177,0.0,7.07,7.07
61930,2017-10,587802,100362440,0,1,865.0,0.0,865.0,cod,2017-10-04,2017,10,Superstore,Valid,order_refunded,annulé,cod,0.008177,0.0,7.07,7.07
61801,2017-09,587803,100362441,0,1,1390.0,0.0,1390.0,cod,2017-10-04,2017,10,Women's Fashion,Valid,order_refunded,annulé,cod,0.008177,0.0,11.37,11.37
28679,2016-12,587804,100362442,0,1,230.0,0.0,230.0,cod,2017-10-04,2017,10,Men's Fashion,Valid,order_refunded,annulé,cod,0.008177,0.0,1.88,1.88
28679,2016-12,587805,100362443,0,1,230.0,0.0,230.0,cod,2017-10-04,2017,10,Men's Fashion,Valid,order_refunded,annulé,cod,0.008177,0.0,1.88,1.88
28679,2016-12,587806,100362444,0,1,230.0,0.0,230.0,cod,2017-10-04,2017,10,Men's Fashion,Valid,order_refunded,annulé,cod,0.008177,0.0,1.88,1.88
28679,2016-12,587807,100362445,0,1,230.0,0.0,230.0,cod,2017-10-04,2017,10,Men's Fashion,Valid,order_refunded,annulé,cod,0.008177,0.0,1.88,1.88
28679,2016-12,587808,100362446,0,1,244.0,0.0,244.0,cod,2017-10-04,2017,10,Men's Fashion,Net,complete,finalisé,cod,0.008177,0.0,2.0,2.0
61933,2017-10,587809,100362447,0,1,2000.0,0.0,2000.0,cod,2017-10-04,2017,10,Women's Fashion,Valid,order_refunded,annulé,cod,0.008177,0.0,16.35,16.35
61934,2017-10,587810,100362448,0,1,1718.0,0.0,1718.0,cod,2017-10-04,2017,10,Appliances,Valid,order_refunded,annulé,cod,0.008177,0.0,14.05,14.05
61935,2017-10,587811,100362449,0,1,1499.0,0.0,1499.0,cod,2017-10-04,2017,10,Appliances,Net,complete,finalisé,cod,0.008177,0.0,12.26,12.26
61936,2017-10,587812,100362450,0,1,1485.0,0.0,1485.0,cod,2017-10-04,2017,10,Beauty & Grooming,Net,complete,finalisé,cod,0.008177,0.0,12.14,12.14
61937,2017-10,587813,100362451,0,1,4175.0,0.0,4175.0,cod,2017-10-04,2017,10,Home & Living,Valid,order_refunded,annulé,cod,0.008177,0.0,34.14,34.14
61938,2017-10,587814,100362452,0,1,999.0,0.0,999.0,cod,2017-10-04,2017,10,Men's Fashion,Net,complete,finalisé,cod,0.008177,0.0,8.17,8.17
61938,2017-10,587815,100362453,0,1,999.0,0.0,999.0,cod,2017-10-04,2017,10,Men's Fashion,Net,complete,finalisé,cod,0.008177,0.0,8.17,8.17
61938,2017-10,587816,100362454,0,1,999.0,0.0,999.0,cod,2017-10-04,2017,10,Men's Fashion,Net,complete,finalisé,cod,0.008177,0.0,8.17,8.17
61938,2017-10,587817,100362455,0,1,999.0,0.0,999.0,cod,2017-10-04,2017,10,Men's Fashion,Net,complete,finalisé,cod,0.008177,0.0,8.17,8.17
61938,2017-10,587818,100362456,0,1,999.0,0.0,999.0,cod,2017-10-04,2017,10,Men's Fashion,Net,complete,finalisé,cod,0.008177,0.0,8.17,8.17
61939,2017-10,587819,100362457,0,1,849.0,0.0,849.0,cod,2017-10-04,2017,10,Men's Fashion,Valid,order_refunded,annulé,cod,0.008177,0.0,6.94,6.94
61939,2017-10,587820,100362458,0,1,649.0,0.0,649.0,cod,2017-10-04,2017,10,Men's Fashion,Net,complete,finalisé,cod,0.008177,0.0,5.31,5.31
